SECURITY_CODE,SECURITY_NAME_ABBR,REPORT_DATE,TOTAL_ASSETS,FIXED_ASSET,MONETARYFUNDS,MONETARYFUNDS_YOY,ACCOUNTS_RECE,ACCOUNTS_RECE_YOY,INVENTORY,INVENTORY_YOY,TOTAL_LIABILITIES,ACCOUNTS_PAYABLE,ACCOUNTS_PAYABLE_YOY,ADVANCE_RECEIVABLES,ADVANCE_RECEIVABLES_YOY,TOTAL_EQUITY,TOTAL_EQUITY_YOY,TOTAL_ASSETS_YOY,TOTAL_LIAB_YOY,CURRENT_RATIO,DEBT_ASSET_RATIO,PARENT_NETPROFIT,TOTAL_REVENUE,TOTAL_OPERATE_COST,TOTAL_EXPENSE_YOY,TOI_RATIO,OPERATE_COST,OPERATE_EXPENSE,OPERATE_EXPENSE_YOY,SALE_EXPENSE,MANAGE_EXPENSE,FINANCE_EXPENSE,OPERATE_PROFIT,TOTAL_PROFIT,INCOME_TAX,OPERATE_INCOME,INTEREST_NI,INTEREST_NI_RATIO,NETCASH_OPERATE,NETCASH_OPERATE_YOY,SALES_SERVICES,SALES_SERVICES_YOY,PAY_STAFF_CASH,PAY_STAFF_CASH_YOY,NETCASH_INVEST,NETCASH_INVEST_YOY,RECEIVE_INVEST_INCOME,RECEIVE_INVEST_INCOME_YOY,CONSTRUCT_LONG_ASSET,CONSTRUCT_LONG_ASSET_YOY,NETCASH_FINANCE,NETCASH_FINANCE_YOY,BASIC_EPS,DEDUCT_BASIC_EPS,WEIGHTAVG_ROE,OPERATE_INCOME_YOY,NETPROFIT_YOY,BOOK_VALUE_PER_SHARE,NETCASH_OPERATE_PER_SHARE,GROSS_MARGIN,OPERATE_INCOME_MOM,NETPROFIT_MOM,QDATE
651,格力电器,2019-12-31 00:00:00,282972157415.28,19121930757.04,125400715267.64,10.8965250758,8513334545.08,10.5676830099,24084854064.29,20.3549565147,170924500892.2,41656815752.46,6.8469460256,8225707662.42,-15.9959878437,112047656523.08,20.8520788507,12.6328364274,7.82557326,125.8277878006,60.4032928375,24696641368.84,200508333611.34,170723573765.2,0.8243890789,0.2421388798,143499372581.36,143499372581.36,3.8089026457,18309812188.35,3795645600.08,-2426643429.91,29605107122.4,29352707228.7,4525463624.73,,2240891998.2,,27893714093.59,1162.4565308089,166387697953.52,6934.1237772555,8831213736.01,368.0363987366,-11275048600.77,-469.881989798,426919989.41,17.7916762234,4713187965.97,196.4197422254,-19221976120.93,-801.0662044451,4.11,4.02,25.72,0.2421388798,-5.75,18.310921069543,4.636795538112,27.5815391959,-24.8618,-69.1759,2019Q4
651,格力电器,2021-03-31 00:00:00,306181004587.12,18746118013.36,146590588571.22,20.4866766933,11191729898.5,16.9858085982,32909558719.0,23.4681752978,191551539071.55,32625724330.96,-7.1646539234,,,114629465515.57,-0.1992216084,11.2605484839,19.4699455877,131.2131073904,62.5615358895,3442899755.09,33516630069.67,29469689655.89,55.5640456054,60.3000682976,25082597172.62,25082597172.62,49.0481169406,2607456189.71,838504949.81,-693461526.55,3908970107.01,3963278177.21,510702313.8,,294195378.99,,-4265483021.72,-259.693892626,30264761794.64,1842.5987771671,2571440748.02,156.5561166485,-605921069.18,-36.8900779298,32272339.44,1.9648254162,1317087288.78,80.1877590908,6550566229.19,398.8158045174,0.58,,2.95,60.3000682976,120.98,18.772366655173,-0.709054827788,24.4258981324,-22.1074,-59.3825,2021Q1
651,格力电器,2020-09-30 00:00:00,274221770061.11,18734023421.39,130986600610.21,-3.8512169172,13056612782.28,56.8161490186,20669955851.93,5.8647490184,157881976931.77,37810786407.39,-16.0692775848,,,116339793129.34,13.6482845322,-6.0358111443,-16.6709843156,133.1929156059,57.5745597793,13698722043.15,127468124861.97,112226700112.51,-14.1366327799,-18.6423676585,96475193277.78,96475193277.78,-10.8978554924,10132883904.2,2509140088.53,-1505802184.24,16177355968.87,16443237205.9,2651469550.47,,1554175183.43,,3032000101.54,426.3608001388,98362600415.57,13831.7795555528,6528512551.04,918.0414715566,13046924740.44,1834.6626271085,248947320.53,35.0070498743,3427311410.01,481.9495996568,-16470465636.59,-2316.0820159301,2.28,,11.74,-18.6423676585,-38.06,19.075329063459,0.504011925239,23.3651154553,14.4353,52.7143,2020Q3
651,格力电器,2020-06-30 00:00:00,282701982872.11,19177411773.4,129557451439.51,6.9837409841,10547952005.15,-3.850554928,25910471818.27,28.3924050038,167543374813.08,42541732032.35,-11.3275916193,,,115158608059.03,22.540783828,-0.1589521735,-11.4353343746,126.1251237768,59.2650157989,6362137377.64,70601726103.23,63251496575.65,-23.0143276857,-28.2072861354,54827483782.69,54827483782.69,-18.305140573,5251499766.51,1522385044.11,-1180757815.59,7581755754.57,7695742192.17,1270470387.0,,1081124059.92,,-4517675737.76,-153.4046580376,55709211097.51,1891.6923157034,4223083761.78,143.401332443,7789731713.59,264.5123729754,154859498.45,5.2584934782,2297960481.37,78.0307977578,-6221151384.6,-211.2488049503,1.06,1.0,5.57,-28.2072861354,-53.73,18.885917931447,-0.75097703494,21.1141701268,137.667,208.3493,2020Q2
651,格力电器,2018-12-31 00:00:00,251234157276.81,18385761475.54,113079030368.11,13.5206526604,7699658990.16,32.4218773595,20011518230.53,20.7816206058,158519445549.35,38987371471.02,12.8339065423,9792041417.16,-30.7642300812,92714711727.46,38.6809065294,16.8596692888,7.0114220677,126.6509323619,63.0962952122,26202787681.42,200023997743.87,169327655069.32,35.9975649569,33.3319527987,138234167710.13,138234167710.13,38.8410241199,18899578046.25,4365850083.19,-948201396.74,30996884691.88,31273507724.25,4894477907.19,,1853945877.53,,26940791542.98,363.4505878287,135029126382.98,1821.6396975415,8575412582.19,115.688462193,-21845765275.67,-294.7150316034,579489614.76,7.8177302545,3837549166.56,51.7712888347,2513846482.17,33.9135908534,4.36,4.25,33.36,33.3319527987,16.9742032357,15.181379772671,4.478390421604,30.2281692815,-13.9053,-38.8329,2018Q4
651,格力电器,2020-03-31 00:00:00,275192787344.03,18838506050.87,121665392883.49,7.3949014363,9566741498.48,-14.1264389695,26654284506.61,25.640326382,160334499299.66,35143644861.33,,,,114858288044.37,21.0264260642,4.4792177716,-4.8410721952,127.3336440855,58.2626095862,1558013539.01,20908681091.42,18943766563.28,-45.4857388878,-49.0108272302,16828523357.07,16828523357.07,-40.2062926984,906778619.71,643396348.9,-497507618.93,1825935290.33,1896173035.37,318319509.48,,502984083.06,,-11772862523.8,-131.6865055969,25994996161.64,290.7695728725,2178846362.21,24.3716991591,2907869872.86,32.526262964,97197000.0,1.0872065531,1118477443.23,12.5108388712,-87905348.78,-0.9832738793,0.26,,1.39,-49.0108272302,-72.53,18.774733894293,-1.957012832282,17.4891798341,-52.2982,-39.5919,2020Q1
651,格力电器,2019-09-30 00:00:00,291836468127.42,18608127487.25,136233238123.68,30.6545555398,8326063906.04,26.1001368276,19524871162.1,67.4164565128,189468189003.61,45049995185.72,,11351165795.84,-16.0699857837,102368279123.81,16.2627832645,17.9028536295,18.8083733528,125.8002468334,64.9227254631,22117496367.02,156676295995.05,130703819039.37,4.4845615017,4.416031726,108274827515.07,108274827515.07,4.2498013634,15163358843.16,2896173552.62,-1567343162.46,26319997829.55,26645694863.8,4428026909.03,,1548377190.66,,32729686129.95,195.570175448,145602414727.35,870.0202525872,6568574320.05,39.249298851,-2694642357.25,-16.1013361535,393780871.69,2.3529646407,3201826493.97,19.1319209935,-13687324028.79,-81.786068803,3.68,,23.02,4.416031726,4.7307510212,16.754797484034,5.440683234292,30.1627350284,1.7446,3.5772,2019Q3
651,格力电器,2019-06-30 00:00:00,283152059224.48,18281196481.93,121100131896.47,18.7891130188,10970372213.02,13.8374891084,20180688894.72,53.8703208735,189176319506.16,47976290267.98,32.4221141086,3093939348.25,49.0425458608,93975739718.32,17.9953191013,29.2537738288,35.685016225,121.6291945951,66.8108577505,13750194088.89,98341074327.32,82160088590.85,7.0372143867,6.8870213427,67112526011.11,67112526011.11,5.4248114537,10412729737.41,1866258932.25,-1117556655.79,16393986037.98,16413267901.73,2597558274.32,,992609177.35,,16456067246.95,177.5829048997,86074986072.98,928.863855298,4359321673.78,47.042892728,5311482.6,0.0573179785,243297667.63,2.6255061993,1798684915.51,19.4102082534,-7355798608.01,-79.3788737652,2.29,2.23,14.95,6.8870213427,7.3713794208,15.366659349769,2.735505889589,31.0230011081,39.8205,42.4279,2019Q2
651,格力电器,2019-03-31 00:00:00,263394762339.76,18132280114.06,113287866794.74,7.7133079898,11140497009.42,30.2931308435,21214752678.66,40.5442895422,168491284000.69,,,10235038693.78,-17.3450392452,94903478339.07,31.4704131355,20.621519404,15.2640936926,125.8955490995,63.9691095237,5671869041.09,41006119447.79,34750111579.57,2.7309074265,2.4500640658,28144305005.54,28144305005.54,2.8900539048,4170807284.37,884263085.25,-22997950.63,6606519497.26,6611809758.39,914111682.78,,424817013.14,,7733213419.06,3284.3729183179,43448029583.55,18452.8117854313,2182323767.5,926.8546841488,-1652392758.94,-701.7876959804,159888926.01,67.9064226046,835064678.63,354.6603031511,-5915764374.27,-2512.4841704374,0.94,,6.14,2.4500640658,1.6168168627,15.540919877829,1.285498566324,30.5895927617,-17.945,11.5554,2019Q1
651,格力电器,2017-12-31 00:00:00,214987907124.7,17482114255.7,99610976256.82,4.0283722413,5814491641.18,105.8745701479,16568347179.12,83.5847218292,148133201565.19,34552886331.56,16.9645490277,14143038242.58,41.121530675,66854705559.51,21.6598425469,17.8720709402,16.2541737128,116.3151890225,68.9030390343,22400484001.26,150019551611.75,124700268935.28,36.3073667858,36.2413274088,99562912753.17,99562912753.17,36.6015460531,16660268494.07,2454003340.08,431279988.49,26125705743.33,26615728682.32,4108221841.91,,1535915589.33,,16338082774.25,32.7011860115,107599120105.06,215.3630196299,7685286474.16,15.382342348,-62253457968.76,-124.6022521138,152095873.45,0.3044246695,2424806990.73,4.8533273788,-2248341168.81,-4.5001254917,3.72,3.52,37.44,36.2413274088,44.8662593169,10.90722228084,2.715893231527,32.8577137378,-9.5533,15.5227,2017Q4
651,格力电器,2018-09-30 00:00:00,247522819968.7,17329055459.76,104269795692.01,11.6627259722,6602739787.21,37.178277307,11662456349.15,-11.0950355069,159473767426.28,,,13524560792.51,-52.0193174972,88049052542.42,47.3860534289,12.1414361798,-0.9377315788,124.4447638042,64.4279050499,21118435752.02,150050038682.05,125093905894.67,33.9439313189,33.9414715028,103860943713.14,103860943713.14,36.4978302487,12896129767.19,2777048435.36,-696385433.92,24946935082.74,25162849406.23,3921842764.89,,1311003455.08,,15073756134.98,93.1457193964,85186180027.74,526.3935511671,6424774271.19,39.7008029114,-5045832748.65,-31.1798676533,518175013.06,3.2019746062,2593147650.74,16.0239160874,6554363362.8,40.5015767236,3.51,,27.76,33.9414715028,36.5942263376,14.409786151145,2.50572315163,30.1534010402,11.6703,15.055,2018Q3
651,格力电器,2018-06-30 00:00:00,219066763651.75,17152475198.79,101945480371.83,-3.2020235368,9636871209.07,28.1412544619,13115387542.03,-1.6433627981,139423146909.94,36229817497.57,14.9900239804,2075876609.85,-67.0213391275,79643616741.81,48.7177121642,7.0822027709,-7.6818143506,123.6558734031,63.6441350508,12806200463.35,92004691581.78,76758433094.14,30.0317203873,31.3964955526,63659137811.79,63659137811.79,35.1893948163,8030574146.17,1759932865.29,-315273048.37,15104297614.96,15304327149.24,2418987654.33,,997661929.35,,8939161969.02,62.1423119234,53445975512.82,371.5400272286,4348989410.2,30.2328403285,5029287680.5,34.9620652224,105004574.74,0.7299595935,1247679632.37,8.6734860789,598645739.44,4.1616015462,2.13,2.1,17.8,31.3964955526,35.4797470394,13.019787775742,1.485964407369,30.0265260771,29.8654,29.435,2018Q2
651,格力电器,2016-12-31 00:00:00,182373990389.46,17681655478.06,95753662304.52,7.8066645684,2824288418.43,-1.9075945559,9024905239.41,-4.7397106646,127421835134.36,29541332496.72,19.1458124633,10021885515.93,31.5277454212,54952155255.1,13.1480184929,12.7841325487,12.6531568978,112.6628312208,69.868425241,15463625768.05,110113101850.23,91483546050.46,6.2631859539,9.4950530306,72885641217.0,72885641217.0,10.4037606512,16477265963.04,5485919007.51,-4845422380.26,17503625548.31,18573073429.84,3006619752.24,,1716264189.37,,14859952106.92,245.8768348968,69896621293.21,1156.5286274076,5657046182.44,93.6030345317,-19246552694.1,-318.4587288742,264728491.86,4.3802700855,3276936026.68,54.2210804316,-5751560185.45,-95.1668890951,2.57,2.59,30.44,9.4950530306,23.0483570945,8.971842142582,2.470182328346,32.7018330366,-21.7851,-13.1497,2016Q4
651,格力电器,2018-03-31 00:00:00,218364653041.37,17488154262.39,105175366822.32,-3.7473874557,8550333342.44,40.0476820263,15094709822.62,12.4588287371,146178465993.13,31761438435.5,3.0681300253,12382848652.17,-7.3252654598,72186187048.24,22.4591645307,9.8610582467,4.5496781891,117.8869142125,66.9423663387,5581624396.63,40025469795.17,34022261830.85,32.3605146354,33.2615856273,27353766411.25,27353766411.25,40.419866545,4350501611.93,789628299.67,-111580502.72,6333159414.05,6387866861.07,781291041.05,,441382175.88,,14359650413.41,174.6240548923,33712567979.88,409.9699611059,2381133791.7,28.956362166,-5387881077.92,-65.5206508527,65715342.47,0.7991475586,712091541.49,8.6595640457,-483425333.05,-5.8788124686,0.93,,8.18,33.2615856273,39.0353381294,11.789241169149,2.387016757336,30.8577538275,5.3496,-19.5832,2018Q1
651,格力电器,2017-09-30 00:00:00,220723782752.19,17277720521.72,93379231775.14,-3.9641107897,4813254632.46,36.6137395164,13117891015.03,160.9461852771,160983359222.29,33760114470.1,16.0282646755,28187512321.7,140.0636151093,59740423529.9,17.4519975467,21.472047608,23.034786008,108.8512155561,72.9343060431,15460708932.03,112026571754.41,93574300472.86,34.1874317364,33.7299210705,76089812947.14,76089812947.14,40.1187341802,11865410965.3,1910072577.67,-277013002.54,18001155949.45,18262944144.72,2729922003.78,,1123464513.54,,5738901125.97,82.8610357663,83029092865.77,1198.8142821384,5745856623.35,82.9614626084,-7745095054.47,-111.8274359908,119680132.84,1.7279997599,1743570123.98,25.1745104564,-3230095352.91,-46.6376821435,2.57,,25.1,33.7299210705,37.6848102132,9.745100207169,0.953982357648,31.3731378274,5.0531,10.487,2017Q3
651,格力电器,2017-06-30 00:00:00,204578125947.28,17254049224.05,105317780491.57,5.9307612656,7520506373.64,27.2178965692,13334522117.82,139.8014657549,151024574334.1,31506922290.72,28.9024870076,6294605526.51,36.4762650523,53553551613.18,16.4174696896,18.8780055037,19.7756840636,105.4547120005,73.8224449143,9452483299.68,70020658614.1,59276586202.48,42.4234455654,39.7860501062,47088854786.51,47088854786.51,48.8853936134,8534324179.54,2885516176.39,-191861526.82,11135106448.35,11187695504.63,1684326860.84,,814250370.25,,3637139726.23,69.7637619778,52320397983.39,1003.5544593386,3808415571.71,73.0489938402,-7436252960.18,-142.6343282275,62102998.47,1.1911939407,1076977960.14,20.6574505578,9846047760.79,188.8564597758,1.57,1.5,16.14,39.7860501062,47.63807282,8.720173217558,0.604604793664,31.9372979446,33.1282,35.4564,2017Q2
651,格力电器,2017-03-31 00:00:00,198764381598.2,17430426167.56,109270142432.62,13.487878355,6105301579.24,16.6213232098,13422432006.57,151.2603397666,139817231889.25,30815964573.82,32.5608790188,13361623007.18,-2.6173195782,58947149708.95,13.8983427945,15.3737558681,16.0073099437,111.0642336746,70.3432027233,4014536499.66,30035264556.37,25704238098.92,20.3548624522,19.6719951424,19479983199.16,19479983199.16,18.4383043429,4440423064.52,1386308422.62,-68719543.61,4720003836.0,4742264510.21,705896166.28,,347217310.04,,8778142229.81,78.5224820075,31072266782.51,277.9485049897,1843477157.51,16.4903231393,-2982261948.27,-26.6770125209,31164109.58,0.2787700597,611213065.68,5.4674401139,5691093115.46,50.9081244143,0.67,,7.19,19.6719951424,27.049686776,9.619208728202,1.459197960785,34.3699601645,14.019,-4.2312,2017Q1
651,格力电器,2015-12-31 00:00:00,161698016315.06,15431813077.2,88819798560.53,62.8356438634,2879212111.93,8.1862467305,9473942712.51,10.17367876,113131407737.14,24794268372.47,-7.4320987148,7619598042.86,18.5427375102,48566608577.92,7.6114494235,3.4993500893,1.8289104035,107.3910058079,69.9646231384,12532442817.66,100564453646.56,86134609086.8,-30.1189987178,-28.171014851,66017353745.09,66017353745.09,-24.9991388626,15506341694.21,5048746635.48,-1928797250.18,13516176980.54,14909419462.03,2285686841.81,,2163863080.53,,44378381827.68,131.0699584642,110918320884.07,327.5932810629,5590514442.03,16.511383821,-4713154864.48,-13.9201337877,84643291.79,0.2499909254,2884513074.71,8.5193058719,-7683022005.06,-22.6915298307,2.08,2.05,27.24,-28.171014851,-11.4638307369,7.899518288885,7.377055710716,32.4597052701,-47.3274,-39.042,2015Q4
651,格力电器,2016-09-30 00:00:00,181707468589.44,16724391378.63,97233682681.51,15.7013407516,3523258092.12,18.0975044637,5027048393.56,-24.9227501662,130843775525.24,29096457285.22,15.1114795195,11741684515.11,-23.3624870556,50863693064.2,10.677075347,6.7043601182,5.2359455285,106.9099743014,72.0079238024,11229059260.85,83770760393.52,69734027443.55,-3.1466354479,0.1143059004,54303811258.57,54303811258.57,-1.8590411414,14067453021.93,4082608732.87,-3484545162.04,12908803513.86,13475868146.51,2172802794.08,,1259399303.89,,14162263636.57,141.8418659552,55003641283.45,550.8878604566,4019108956.5,40.2533047327,-1629398414.16,-16.31920697,136580156.02,1.3679157993,2201375290.07,22.0478298402,-5150141793.15,-51.5811413076,1.87,,21.13,0.1143059004,12.8240080992,8.269163274774,2.354204987521,34.1202715137,34.7538,48.8469,2016Q3
